Energy[keV],Count,
37.940,17,
37.950,27,
37.960,26,
37.970,15,
37.980,23,
37.990,21,
38.000,17,
38.010,24,
38.020,17,
38.030,23,
38.040,20,
38.050,23,
38.060,28,
38.070,23,
38.080,25,
38.090,18,
38.100,21,
38.110,25,
38.120,17,
38.130,11,
38.140,15,
38.150,22,
38.160,33,
38.170,14,
38.180,19,
38.190,21,
38.200,16,
38.210,19,
38.220,21,
38.230,29,
38.240,13,
38.250,24,
38.260,17,
38.270,18,
38.280,20,
38.290,17,
38.300,31,
38.310,20,
38.320,26,
38.330,18,
38.340,23,
38.350,24,
38.360,15,
38.370,17,
38.380,22,
38.390,28,
38.400,20,
38.410,30,
38.420,19,
38.430,17,
38.440,19,
38.450,22,
38.460,16,
38.470,20,
38.480,25,
38.490,10,
38.500,24,
38.510,15,
38.520,18,
38.530,19,
38.540,21,
38.550,16,
38.560,24,
38.570,21,
38.580,20,
38.590,19,
38.600,23,
38.610,19,
38.620,21,
38.630,22,
38.640,23,
38.650,14,
38.660,26,
38.670,15,
38.680,25,
38.690,22,
38.700,23,
38.710,22,
38.720,18,
38.730,27,
38.740,16,
38.750,30,
38.760,21,
38.770,16,
38.780,23,
38.790,20,
38.800,12,
38.810,17,
38.820,19,
38.830,26,
38.840,21,
38.850,10,
38.860,26,
38.870,22,
38.880,20,
38.890,28,
38.900,15,
38.910,15,
38.920,18,
38.930,23,
38.940,17,
38.950,21,
38.960,26,
38.970,16,
38.980,24,
38.990,26,
39.000,21,
39.010,19,
39.020,23,
39.030,16,
39.040,13,
39.050,22,
39.060,19,
39.070,20,
39.080,12,
39.090,17,
39.100,27,
39.110,15,
39.120,12,
39.130,20,
39.140,22,
39.150,14,
39.160,17,
39.170,17,
39.180,24,
39.190,15,
39.200,26,
39.210,29,
39.220,17,
39.230,25,
39.240,17,
39.250,12,
39.260,20,
39.270,21,
39.280,16,
39.290,21,
39.300,25,
39.310,17,
39.320,19,
39.330,12,
39.340,20,
39.350,19,
39.360,16,
39.370,15,
39.380,21,
39.390,20,
39.400,23,
39.410,19,
39.420,19,
39.430,20,
39.440,24,
39.450,19,
39.460,20,
39.470,19,
39.480,17,
39.490,26,
39.500,20,
39.510,16,
39.520,17,
39.530,17,
39.540,18,
39.550,20,
39.560,17,
39.570,11,
39.580,13,
39.590,23,
39.600,15,
39.610,22,
39.620,13,
39.630,19,
39.640,14,
39.650,13,
39.660,18,
39.670,17,
39.680,14,
39.690,14,
39.700,12,
39.710,16,
39.720,18,
39.730,12,
39.740,17,
39.750,12,
39.760,11,
39.770,24,
39.780,16,
39.790,20,
39.800,20,
39.810,16,
39.820,13,
39.830,15,
39.840,17,
39.850,17,
39.860,15,
39.870,15,
39.880,16,
39.890,21,
39.900,24,
39.910,25,
39.920,17,
39.930,17,
39.940,19,
39.950,19,
39.960,16,
39.970,21,
39.980,18,
39.990,0,
40.000,0,
40.010,0,
40.020,0,
40.030,0,
40.040,0,
40.050,0,
40.060,0,
40.070,0,
40.080,0,
40.090,0,
40.100,0,
40.110,0,
40.120,0,
40.130,0,
40.140,0,
40.150,0,
40.160,0,
40.170,0,
40.180,0,
40.190,0,
40.200,0,
40.210,0,
40.220,0,
40.230,0,
40.240,0,
40.250,0,
40.260,0,
40.270,0,
40.280,0,
40.290,0,
40.300,0,
40.310,0,
40.320,0,
40.330,0,
40.340,0,
40.350,0,
40.360,0,
40.370,0,
40.380,0,
40.390,0,
40.400,0,
40.410,0,
40.420,0,
40.430,0,
40.440,0,
40.450,0,
40.460,0,
40.470,0,
40.480,0,
40.490,0,
40.500,0,
40.510,0,
40.520,0,
40.530,0,
40.540,0,
40.550,0,
40.560,0,
40.570,0,
40.580,0,
40.590,0,
40.600,0,
40.610,0,
40.620,0,
40.630,0,
40.640,0,
40.650,0,
40.660,0,
40.670,0,
40.680,0,
40.690,0,
40.700,0,
40.710,0,
40.720,0,
40.730,0,
40.740,0,
40.750,0,
40.760,0,
40.770,0,
40.780,0,
40.790,0,
40.800,0,
40.810,0,
40.820,0,
40.830,0,
40.840,0,
40.850,0,
40.860,0,
40.870,0,
40.880,0,
40.890,0,
40.900,0,
40.910,0,
40.920,0,
40.930,0,
40.940,0,
40.950,0,
